timestamp,can_id_hex,can_id_dec,signal_name,value,unit,status,dtc,raw_data_hex
2026-05-21 15:09:14.048,0x200,512,accel_x_g,0.249,g,OK,,00 F9 00 01 35 DE 00 00
2026-05-21 15:09:14.048,0x200,512,accel_y_g,0.001,g,OK,,00 F9 00 01 35 DE 00 00
2026-05-21 15:09:14.048,0x200,512,voltage_v,13.79,V,OK,,00 F9 00 01 35 DE 00 00
2026-05-21 15:09:14.146,0x100,256,speed_kph,21.2,km/h,OK,,00 D4 00 00 00 00 AA AA
2026-05-21 15:09:14.147,0x101,257,rpm,1484.5,rpm,OK,,17 32 00 00 00 00 00 00
2026-05-21 15:09:14.148,0x102,258,temp_c,24,C,OK,,40 00 00 00 00 00 00 00
2026-05-21 15:09:14.148,0x200,512,accel_x_g,0.259,g,OK,,01 03 FF FE 36 04 00 00
2026-05-21 15:09:14.148,0x200,512,accel_y_g,-0.002,g,OK,,01 03 FF FE 36 04 00 00
2026-05-21 15:09:14.148,0x200,512,voltage_v,13.828,V,OK,,01 03 FF FE 36 04 00 00
2026-05-21 15:09:14.247,0x100,256,speed_kph,21.5,km/h,OK,,00 D7 00 00 00 00 AA AA
2026-05-21 15:09:14.247,0x101,257,rpm,1409.25,rpm,OK,,16 05 00 00 00 00 00 00
2026-05-21 15:09:14.248,0x102,258,temp_c,24,C,OK,,40 00 00 00 00 00 00 00
2026-05-21 15:09:14.248,0x200,512,accel_x_g,0.257,g,OK,,01 01 00 00 35 F8 00 00
2026-05-21 15:09:14.248,0x200,512,accel_y_g,0.0,g,OK,,01 01 00 00 35 F8 00 00
2026-05-21 15:09:14.248,0x200,512,voltage_v,13.816,V,OK,,01 01 00 00 35 F8 00 00
